basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Acromyrmex sp1,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acromyrmex sp1,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acromyrmex sp2,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acromyrmex sp2,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acromyrmex sp3,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acromyrmex sp3,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anochetus sp1,Trophic type,,Epigaeic Predators,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anochetus sp1,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anochetus sp2,Trophic type,,Epigaeic Predators,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anochetus sp2,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anochetus sp3,Trophic type,,Epigaeic Predators,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anochetus sp3,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp1,Trophic type,,Non-Leaf-Cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp1,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp2,Trophic type,,Non-Leaf-Cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp2,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp3,Trophic type,,Non-Leaf-Cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp3,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp4,Trophic type,,Non-Leaf-Cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma sp4,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma urichii,Trophic type,,Non-Leaf-Cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterostigma urichii,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta cephalotes,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta cephalotes,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Open specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sexdens,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sexdens,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp1,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp1,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp2,Trophic type,,Leaf-cutting Attini,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Atta sp2,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca alfari,Trophic type,,Arboreal Subordinates,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca alfari,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca sp,Trophic type,,Arboreal Subordinates,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Azteca sp,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Forest specialists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex brevicornis,Trophic type,,Opportunists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex brevicornis,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp1,Trophic type,,Opportunists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp1,Ecosystem specificity,Pitfall traps and manual litter sampling followed by taxonomic identification and functional trait assignment,Ecosystem generalists,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Brachymyrmex sp2,Trophic type,,Opportunists,,mode,,both,adult,,,,,,,,,,,
