basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
,Vespula maculifrons,Thorax width (TW)*,,-,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin A,,,,,,,
,Vespula maculifrons,Thorax width (TW)*,,-,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin B,,,,,,,
,Vespula maculifrons,Thorax width (TW)*,,$2.73^2 \pm 0.09$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin C,,,,,,,
,Vespula maculifrons,Thorax width (TW)*,,$3.11^1 \pm 0.08$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin D,,,,,,,
,Vespula maculifrons,Thorax width (TW)*,,"$2.55^{2,3} \pm 0.08$",,mode,,both,adult,"queen, worker, male",,,Colony-of-origin E,,,,,,,
,Vespula maculifrons,Thorax length (TL)*,,-,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin A,,,,,,,
,Vespula maculifrons,Thorax length (TL)*,,-,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin B,,,,,,,
,Vespula maculifrons,Thorax length (TL)*,,$3.40^2 \pm 0.09$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin C,,,,,,,
,Vespula maculifrons,Thorax length (TL)*,,$3.76^1 \pm 0.07$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin D,,,,,,,
,Vespula maculifrons,Thorax length (TL)*,,$3.78^1 \pm 0.08$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin E,,,,,,,
,Vespula maculifrons,Head to end of thorax length (HTL)*,,-,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin A,,,,,,,
,Vespula maculifrons,Head to end of thorax length (HTL)*,,-,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin B,,,,,,,
,Vespula maculifrons,Head to end of thorax length (HTL)*,,$4.66^3 \pm 0.09$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin C,,,,,,,
,Vespula maculifrons,Head to end of thorax length (HTL)*,,$5.30^1 \pm 0.07$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin D,,,,,,,
,Vespula maculifrons,Head to end of thorax length (HTL)*,,$5.00^2 \pm 0.08$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin E,,,,,,,
,Vespula maculifrons,Tergum 3 length (T3L)*,,-,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin A,,,,,,,
,Vespula maculifrons,Tergum 3 length (T3L)*,,-,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin B,,,,,,,
,Vespula maculifrons,Tergum 3 length (T3L)*,,$1.54^2 \pm 0.04$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin C,,,,,,,
,Vespula maculifrons,Tergum 3 length (T3L)*,,$1.83^1 \pm 0.04$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin D,,,,,,,
,Vespula maculifrons,Tergum 3 length (T3L)*,,$1.61^2 \pm 0.04$,,mode,,both,adult,"queen, worker, male",,,Colony-of-origin E,,,,,,,
